CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100),Address,Occupation,City
4054,0,52,161,40,"218 Foster Ranch Suite 848
North Norma, MN 71764",Armed forces logistics/support/administrative officer,Youngburgh
4055,1,36,51,3,"59636 Rodriguez Well
Ortegaville, VI 08274",Market researcher,North Adamburgh
4056,1,53,131,16,"000 Bowman Station Apt. 392
West Andrewview, MD 21600",Energy manager,Port Amanda
4057,0,69,172,18,"35630 John Curve Suite 908
Wilsonburgh, WY 06566","Programmer, systems",Stephanieshire
4058,0,55,188,20,"64763 Julia Camp Suite 484
Robertomouth, MN 59788",Press sub,Gibsontown
4059,1,50,31,57,"92048 James Key Suite 550
West Steven, AZ 96822","Engineer, agricultural",Stevenborough
4060,0,57,49,38,"827 Roberts Place Apt. 274
Hullberg, MD 42407",Youth worker,Lake Jeremyside
4061,1,39,82,38,"52941 Shaw Trail
West Deniseborough, MP 74918",Tree surgeon,East Kathrynchester
4062,1,44,144,100,"9562 Gabrielle Skyway Apt. 124
Cherylshire, OR 39466","Surveyor, land/geomatics",West Carlos
4063,0,48,133,51,"25720 Reeves Ville Suite 556
West Kim, HI 31374",Phytotherapist,New Ashleystad
4064,1,66,73,24,"778 Martin Highway
Elizabethberg, GU 07133",Artist,Lake Eric
4065,1,70,33,31,"491 Daniel Terrace Suite 468
Haleyburgh, OK 40409","Editor, film/video",South Angela
4066,0,36,55,48,"114 Lee Bypass
Sherylville, MP 11745","Engineer, chemical",Zacharyburgh
4067,1,23,99,83,"942 Gonzalez Courts
New Cody, VA 35365",Operational researcher,Marissastad
4068,0,59,171,93,"384 Smith Walk Apt. 461
West Mary, ID 86832","Engineer, energy",Teresafort
4069,1,51,96,64,"88247 Donaldson Courts Suite 026
Kevinbury, ME 65074",Catering manager,South Amandafurt
4070,0,55,17,4,"20170 Christopher Turnpike Suite 642
East Alice, KS 97583",Risk manager,Tylerhaven
4071,0,67,132,50,"5856 Cooper Parkways Apt. 670
Lake Todd, MN 35833",Dancer,New Melissastad
4072,0,49,105,52,"546 Ruiz Lights
Port Cassandra, IA 60864",Building control surveyor,East Davidhaven
4073,0,37,113,45,"0208 Daniel Station
Hammondberg, AR 67908",Clinical research associate,Perryberg
4074,0,30,104,56,"424 Archer Spring
New Melvin, NV 09250",Amenity horticulturist,South Reginafurt
4075,0,62,146,14,"78811 Harris Shoal
Deannamouth, MD 28640","Scientist, biomedical",Lake Douglas
4076,0,60,169,95,"05223 Leslie Trail Apt. 110
Ramirezborough, ME 16462","Scientist, research (maths)",Michaelfurt
4077,1,50,61,3,"8668 Jennifer Fork Apt. 721
North Cassandraside, FM 39155","Designer, ceramics/pottery",Lake Benjamin
4078,1,67,57,61,"669 Davis Fields Apt. 731
Hardyburgh, AZ 87141",Maintenance engineer,Bradleyberg
4079,1,27,35,26,"474 Patricia Fords Apt. 606
Cunninghamview, SD 74143",Logistics and distribution manager,West Danielle
4080,1,30,92,16,"USNV Becker
FPO AP 37558",Phytotherapist,Port Matthew
4081,0,67,122,24,"76867 King Square
East Johnathanview, IN 95057",Marine scientist,Daveberg
4082,0,26,26,99,"0169 Tami Cliff Suite 761
Kevinmouth, NV 39433",Music therapist,Nicholaschester
4083,1,39,77,68,"15225 Robert Drives Suite 896
Brianmouth, GA 67829",Medical physicist,Castilloland
4084,0,27,40,19,"40137 Hall Ways Apt. 823
Nguyenburgh, MA 91388",Bookseller,East Andrealand
4085,1,59,124,85,"1337 Torres Mountains Suite 565
Wayneburgh, ID 68475",Radiation protection practitioner,Amandastad
4086,0,30,162,91,"424 Eric Port
Blanchardfort, NV 61687",Network engineer,Taylorshire
4087,1,52,67,84,"9541 Heather Estate
Port Angelaview, AL 43507",Field seismologist,Mollyview
4088,0,49,141,80,"00746 Nielsen Rue Suite 655
New Joseph, DC 58118",Financial trader,Allenfort
4089,0,28,192,26,"29734 Matthew Port Suite 365
Timothyborough, WV 73950","Engineer, site",Lake Christopher
4090,0,36,168,4,"02378 Blake Hollow
Calhounstad, VT 61263",Graphic designer,Hendersonton
4091,0,61,21,12,"844 Hampton Rue
West Brooke, OR 90412",Estate manager/land agent,Owensport
4092,0,32,20,59,"3978 Wayne Cove Apt. 359
Port Tanya, SD 52395",Retail manager,Ericberg
4093,1,31,77,7,"8322 Duane Manors Suite 209
Victoriafort, GA 63402",Financial planner,Jerryburgh
4094,0,33,137,43,"008 Sally Estates
East Melanieshire, WV 06002",Sports therapist,Boothside
4095,0,23,178,89,"416 Jennifer Courts Apt. 656
Calvinland, MT 15182",Actuary,Frazierville
4096,1,20,88,9,"7592 Rich Spring Apt. 947
Lake Andrewhaven, MT 43953",Race relations officer,Port Gregory
4097,0,20,93,3,"73804 Stark Drives Suite 654
New Brianville, FL 03354","Runner, broadcasting/film/video",Evansshire
4098,0,65,171,14,"PSC 2884, Box 9842
APO AP 26222",Arboriculturist,Thomasville
4099,0,20,46,12,"716 Pruitt Port
East Emilyville, OR 40687","Doctor, hospital",Smithland
4100,0,50,124,45,"55301 Christina Mountains Apt. 146
Martinezborough, SC 26347",Higher education careers adviser,Gomezfort
4101,0,48,39,50,"65465 Velez Valleys
West Masonmouth, MN 59828","Geneticist, molecular",East Michael
4102,0,21,197,36,"9936 Terry Causeway
East Joshua, CA 41731",Geoscientist,Andreaport
4103,0,31,190,60,"29051 Carr Orchard Suite 674
South Heather, MH 46103",Airline pilot,South Kimberlymouth
4104,1,43,199,21,"7302 Martinez Overpass Apt. 711
Katieburgh, GA 12251",Clinical molecular geneticist,Mckeeborough
4105,0,52,186,75,"23354 Hunt Island
Robinsontown, CO 08797",Television camera operator,Lake Teresa
4106,1,58,67,56,"7869 Lori Extensions
Allenhaven, IA 93936","Solicitor, Scotland",South Lindahaven
4107,0,68,42,19,"851 Jose Squares Suite 275
Victoriaberg, VA 91561",Sub,Cruzland
4108,0,23,109,65,"31369 Williams Ridges
Lawrencehaven, TN 19208",Archaeologist,New Jessica
4109,0,66,89,65,"082 Steven Motorway Apt. 195
Flowersport, AR 26855",Recruitment consultant,South Kimberlystad
4110,1,67,15,66,"456 Amy Roads
Smithfurt, OK 48229",Human resources officer,Colehaven
4111,0,61,165,65,"771 Benjamin Shoals Apt. 125
Jamieton, GU 98915",Adult nurse,Ethanbury
4112,1,60,74,20,"2283 Melissa Burgs Suite 611
Andreamouth, VA 81368",Jewellery designer,South Daniellemouth
4113,0,42,170,45,"Unit 8805 Box 8928
DPO AP 01235",Health and safety inspector,Port Elizabeth
4114,0,31,191,59,"3350 Schmidt Islands Suite 359
Thomasstad, VT 07686",Futures trader,Andrewburgh
4115,0,50,139,29,"1763 Sarah Cove Suite 770
Daniellefort, AZ 98486","Clinical scientist, histocompatibility and immunogenetics",North Jenniferberg
4116,0,34,49,8,"9842 Campbell Knolls
Taylorton, OR 22190",Publishing rights manager,North Jeremy
4117,0,57,81,2,"0399 Davis Fords Suite 563
Kimberlymouth, DE 08314",Race relations officer,Kennethberg
4118,0,38,153,39,"2101 Daniel Plaza Suite 015
South Nicole, VA 10363",Building control surveyor,East Melissamouth
4119,1,64,175,79,"0628 Sandoval Mission
Robbinston, IA 85324",Communications engineer,Nancyberg
4120,0,46,91,59,"USNS King
FPO AP 65663",Water quality scientist,Jeremyville
4121,0,55,149,72,"24376 Linda Gateway
New Courtney, MO 24931",Community pharmacist,Stevenville
4122,1,33,181,26,"89467 Jacqueline Turnpike Suite 965
East Ryan, SD 95373","Pilot, airline",Lake Tinaland
4123,0,61,23,85,"8837 Brown Island Suite 947
Marioburgh, TN 53384",Warden/ranger,Hillton
4124,0,62,96,61,"797 Tina Dam
East Stephanieview, AS 66568",Electrical engineer,Port Deborah
4125,0,20,45,46,"36729 Nicole Orchard
Port Christinechester, TX 04068",Risk manager,West Elizabeth
4126,0,48,194,72,"5480 Thornton Springs Suite 083
Juliaberg, WV 85027",Aid worker,Samuelside
4127,0,54,88,77,"88969 Sean Squares
Jenniferton, MD 27681",Office manager,Howellport
4128,1,42,105,54,"1149 Smith Circle Suite 686
West Rachelfurt, UT 72830",Health physicist,South Caitlinport
4129,1,40,74,8,"PSC 5805, Box 3049
APO AA 46642","Engineer, mining",Lake Crystalstad
4130,1,33,182,81,"004 Jennifer Wells Suite 742
South Dakotaberg, NM 03274",Electronics engineer,Shelbyside
4131,1,40,158,34,"7073 Kim Forest Apt. 836
Shannonborough, WV 92434",Systems analyst,South Cindy
4132,0,19,175,25,"5171 Victoria Island Apt. 599
West Sharon, NY 02081",Estate agent,Port Timothymouth
4133,1,57,39,46,"4702 Kelsey Field Apt. 360
Jeremiahton, KY 76284",Surgeon,West Juliefort
4134,1,69,171,43,"92009 Mitchell Key Suite 802
East Nathan, CA 84767",Charity officer,East Shanetown
4135,0,69,190,97,"2992 Pace Burgs Suite 455
South Dawnmouth, DC 47405",Statistician,North Steventon
4136,0,36,159,61,"2416 Yvonne Radial Apt. 510
South Deannaville, GU 32267",Investment analyst,North Annstad
4137,1,63,99,46,"USNS Guerrero
FPO AA 32031",Biomedical scientist,Joshuamouth
4138,1,26,75,71,"170 Nelson Highway Suite 368
Port Mario, MI 59244",Aid worker,East Jessica
4139,0,63,66,92,"516 Stephanie Cliff Apt. 276
Mullinsborough, MA 80005",Set designer,Haneyside
4140,0,26,28,30,"2680 Ford Burg Apt. 025
New Sheritown, TX 17087",Social researcher,Danielside
4141,1,33,87,100,"526 Stanley Trafficway Suite 112
Williamsville, NY 26450",Arts administrator,Port Mandy
4142,1,53,39,60,"688 Johns Fall
East Nicholasburgh, MI 74147","Designer, graphic",Trujillotown
4143,0,23,59,31,"55570 Bowers Road
Suttonfort, WA 09746",Statistician,South Dawnfort
4144,0,37,123,3,"15474 Diane Shoals Suite 869
East Margaret, MI 56966",Water quality scientist,Montgomeryfort
4145,1,56,18,51,"31002 Horton Streets
Meganville, OR 92867",Occupational psychologist,Arthurland
4146,1,61,76,87,"USS Hurley
FPO AE 54910",Research scientist (medical),East Lauraborough
4147,0,48,112,61,"43756 Steven Fort Suite 487
Davisborough, KS 23808",Operational researcher,East Tylerhaven
4148,0,52,60,32,"704 Dawn Passage Apt. 473
Michaelport, MP 43694","Nurse, learning disability",Angelahaven
4149,0,50,178,79,"73464 Cruz Pike
Matamouth, NV 30595",Clinical research associate,West Andreafurt
4150,0,63,33,96,"USNS Harris
FPO AP 09355",Broadcast engineer,Duncanfurt
4151,1,53,39,90,"577 Jason Bridge Suite 264
North Richard, CT 58821",Community development worker,Farmerton
4152,0,54,132,26,"2817 Watkins Common
Lake Bobland, MO 91231","Scientist, research (medical)",Stephenchester
4153,1,67,76,68,"96896 Holly Cliff Suite 539
West Kristahaven, SC 75717",Interior and spatial designer,Katrinaburgh
4154,0,34,150,77,"58973 Rebecca Port
Floydberg, UT 51016",Market researcher,Gregoryfort
4155,1,28,131,76,"Unit 9784 Box 8931
DPO AA 56913",Insurance claims handler,Amandatown
4156,0,63,129,50,"155 Kurt Bypass Apt. 137
Port Tammie, NJ 44642",Mental health nurse,New Stephanie
4157,0,42,137,37,"788 Amber Crescent
West Yesenia, NJ 74374",Visual merchandiser,New Lisa
4158,0,39,83,91,"3711 Rojas Common Apt. 547
Donnaside, DE 75587",Administrator,East Michele
4159,1,57,27,72,"3945 Jackson Mills
Petersfort, DE 73428",Records manager,Port Jermaine
4160,1,23,43,49,"71122 Mark Court
Christophershire, UT 19709",Rural practice surveyor,Port Karen
4161,0,60,45,68,"65565 Burgess Hill Suite 609
South Jamesbury, IN 85802","Physicist, medical",North Suestad
4162,1,54,199,27,"076 Owen Trail
Port Jerrystad, GU 39029",Media buyer,New Jamesberg
4163,1,38,90,18,"02900 Rachel Village
Port Shirley, CA 67846",Freight forwarder,Berrymouth
4164,0,27,190,93,"4379 Belinda Pine Apt. 471
South Barbara, PA 68824",Location manager,Tiffanytown
4165,1,60,167,46,"563 Murphy Cliff
Rachelton, MT 42328",Engineering geologist,Hammondfort
4166,1,34,63,28,"785 Lisa Roads Suite 766
Lake Maryville, GU 87981",Building services engineer,Sextonmouth
4167,1,23,32,27,"Unit 7525 Box 7863
DPO AE 49357",Armed forces training and education officer,Garnermouth
4168,1,42,183,92,"8087 Brown Haven Apt. 893
Stacyfort, MH 26457","Research officer, trade union",East Deborahfort
4169,0,29,108,9,"PSC 1402, Box 1038
APO AA 55103","Clinical scientist, histocompatibility and immunogenetics",West Royton
4170,1,48,51,19,"313 Cathy Pike
Johnnyville, OK 61670",Archivist,West Anthony
4171,0,47,141,29,"586 David Mills Apt. 279
South Sarastad, MO 14924",Building control surveyor,Simpsonland
4172,1,66,50,94,"615 George Underpass
West Eric, SD 35247","Designer, ceramics/pottery",Crawfordtown
4173,0,21,172,27,"810 Willis Spur
Lake James, WY 51186",IT technical support officer,New Kennethborough
4174,0,44,17,49,"73556 Jeffrey Camp Suite 070
Amandaberg, ND 71669",Geophysicist/field seismologist,North Justin
4175,0,37,152,1,"8875 Kelly Stravenue Apt. 014
Garrisonmouth, MA 72457",English as a second language teacher,South Danielle
4176,0,41,20,90,"13049 Dawn Haven
Christinaberg, MO 90762",Speech and language therapist,Lake Samuelmouth
4177,0,49,124,46,"533 Robinson Prairie Suite 004
Parkerfort, RI 80312",Control and instrumentation engineer,North Annetteville
4178,1,54,75,81,"265 Parker Key
New Mary, TN 38903",Higher education careers adviser,West Danielshire
4179,1,63,184,71,"21776 William Fort Apt. 884
North Wandaton, HI 17033","Research officer, trade union",New Nathanmouth
4180,1,33,186,83,"8093 Nicholas Burg
South Sarah, WY 21515","Scientist, research (medical)",Perrystad
4181,1,40,57,88,"9243 Michele Stravenue
Jimmyville, OH 29351",Set designer,Port Jo
4182,0,59,166,44,"27515 Wong Circles
East Sarahland, PA 42695",Oceanographer,East Anthony
4183,1,29,192,76,"86765 Jodi Path Apt. 982
Trevinotown, SC 02438",Office manager,Rogersview
4184,1,70,48,34,"2164 Johnston Expressway Suite 347
Youngtown, CO 04091",Learning mentor,Jefferyville
4185,1,23,19,30,"8722 Robert Gateway
Lake Codyburgh, NE 04775",Television production assistant,West Matthewfort
4186,1,63,61,18,"3943 Brandy Ferry
East Reneestad, PA 95672",Sport and exercise psychologist,Lake Christopher
4187,0,23,47,56,"58748 Long Road Suite 323
Farleyland, DC 88466",Learning mentor,Adamsside
4188,1,45,177,77,"008 Nicole Plains
East Sarah, KY 90519",Diagnostic radiographer,South Renee
4189,0,59,38,97,"195 Nicole Rapids
Reginaldfort, ME 54050",General practice doctor,Bakerton
4190,1,23,161,9,"9701 Yolanda Shore Suite 605
Garrisonmouth, IN 96450","Sales professional, IT",Kimberlymouth
4191,1,38,110,62,"316 Alan Island
Matthewchester, FM 29196",Quantity surveyor,Larafort
4192,1,26,165,92,"32524 Cook Court Suite 554
New Mark, FM 74105",Automotive engineer,South Janet
4193,0,25,164,15,"80919 Smith Lake Suite 302
South Catherine, AL 81198",Product manager,East Jose
4194,1,47,28,56,"7499 Miller Greens Suite 067
Richmondburgh, VA 72716","Engineer, drilling",New Anthonyborough
4195,1,18,52,39,"232 James Fall
North Danielview, MH 26194",Chartered public finance accountant,East Thomaschester
4196,0,61,64,21,"PSC 3669, Box 7367
APO AA 30186","Editor, commissioning",Port Samantha
4197,1,60,197,52,"1424 Rodriguez Station
New Madison, IN 34207","Teacher, secondary school",New Wayne
4198,1,27,61,33,"319 Jill Square Suite 490
Lake Williamchester, ME 60897","Scientist, research (maths)",Smithland
4199,1,52,42,32,"6932 Lee Stream
Martinezmouth, LA 17848",Government social research officer,West Melissa
4200,0,69,188,19,"23347 Johnson Junction Suite 530
Nelsonberg, AK 67852",Waste management officer,East Wesley
4201,0,29,128,22,"076 Mark Camp Suite 262
Aaronberg, DC 76591",Podiatrist,South Alexisport
4202,0,27,46,59,"06157 Myers Island
West Alexis, WY 05239","Surveyor, building control",Robertborough
4203,0,66,94,17,"0794 Cox Freeway
North Misty, WA 01661","Teacher, early years/pre",Jenkinsview
4204,1,47,157,44,"28668 Mindy Divide
West William, FM 43881",Building surveyor,East Tammymouth
4205,1,25,86,57,"4959 Williams Glens
Port Ricky, IA 05172",Podiatrist,Andrewview
4206,0,28,52,34,"5381 Pierce Meadows
Scottfurt, SC 66454",Radio producer,Lake Victoriamouth
4207,1,62,56,78,"8247 Mclean Creek Suite 536
South Tinabury, WI 72150",Exercise physiologist,South Frank
4208,1,29,173,98,"9652 Steven Inlet Apt. 966
Elizabethbury, GA 20524",Hydrogeologist,Port Veronicaside
4209,0,56,34,67,"29157 Wall Ramp Apt. 281
Davidchester, VI 64730","Psychotherapist, child",Davidfurt
4210,0,32,108,33,"0903 Richard Walks
North Jill, FL 63851","Civil engineer, contracting",East Kendra
4211,0,26,46,28,"32850 Jon Village
Cristiantown, DC 01855",Fashion designer,West Matthewmouth
4212,0,35,96,89,"3675 Janet Islands
Taylorstad, NV 89432",Ranger/warden,Lake Williamside
4213,1,31,142,20,"5166 Parsons Groves
New Randy, CT 58418",Merchant navy officer,Mitchellfurt
4214,1,20,105,37,"3910 Smith Court Suite 616
Byrdton, IA 74738",Heritage manager,Lisaville
4215,0,32,63,96,"34368 Anderson Village
Darrenhaven, MP 91536",Make,East Joshuaside
4216,0,47,136,18,"USNV Graham
FPO AP 84696","Radiographer, diagnostic",East Matthewberg
4217,1,53,61,22,"52367 Amy Forks Suite 744
Colemanview, VT 57575",Financial adviser,Pricefort
4218,0,42,167,63,"116 Johnson Drives
West Roystad, PR 00824",Research scientist (maths),North Ricardostad
4219,0,42,168,67,"5894 Williamson Rapid Suite 218
Pittsshire, MO 74935",Restaurant manager,Hallberg
4220,0,29,122,62,"644 Julie Mills Suite 227
Vanessatown, AL 63961","Teacher, adult education",Lake Sarahfort
4221,0,37,57,50,"90541 Cortez Key Suite 104
Nancyfurt, AL 91216","Surveyor, commercial/residential",Kurtport
4222,0,70,121,39,"753 Chad Plaza Apt. 760
North Julianmouth, RI 53609",Minerals surveyor,West Christophermouth
4223,0,50,147,68,"9233 Rivera Tunnel Suite 549
Markville, SC 14479",Secondary school teacher,New Joanport
4224,0,57,189,13,"USNS Wu
FPO AA 69876",Restaurant manager,Martinhaven
4225,0,44,131,91,"665 Pennington Drive
Jenniferview, OR 13945",Medical physicist,West Sandra
4226,1,60,172,33,"26905 Mack Place Suite 213
New Tommy, MS 31214","Biochemist, clinical",Port Andrea
4227,0,34,39,90,"98277 Griffith Valleys Suite 431
Lake Victorbury, TN 17689",Petroleum engineer,North Dennis
4228,0,22,61,51,"85739 Sylvia Knoll Suite 452
Kellyville, ME 98013",Pensions consultant,West Brenda
4229,0,50,140,51,"8823 Ashley Walk Apt. 667
North Zacharyview, KY 47954","Surveyor, hydrographic",West Danielle
4230,1,61,142,83,"9428 Price Freeway Apt. 530
Lake Michelle, KS 58485",Health service manager,Lake Omar
4231,1,39,127,16,"Unit 1944 Box 1053
DPO AP 90843","Engineer, automotive",South Jodi
4232,0,46,172,17,"91646 Stephanie Tunnel Apt. 643
Julieton, FM 95318","Doctor, general practice",Palmerton
4233,0,49,33,57,"0453 Parsons Meadow Suite 645
South Joeton, DE 13290",IT trainer,Michaelburgh
4234,0,19,24,20,"827 Evans Circle Suite 977
Catherinemouth, OR 51441",Podiatrist,Kingmouth
4235,1,31,110,48,"74196 Contreras Grove
Larsonburgh, MI 99374",Location manager,Johnsonhaven
4236,1,44,168,9,"791 Joshua Streets Apt. 298
Ortegaton, ME 13561","Psychologist, clinical",South Bradleychester
4237,0,64,198,8,"8485 Morris River
Torreshaven, FM 20238",Armed forces training and education officer,Cruzton
4238,0,61,149,79,"USCGC Baxter
FPO AE 43258",Animal nutritionist,West Keithbury
4239,0,57,83,32,"USNS Griffin
FPO AA 76967",Astronomer,Melissahaven
4240,1,49,181,12,"2618 Day Ridges Apt. 021
New Patriciachester, CO 69752",Environmental manager,Ronaldmouth
